"Names"	"Sample 1"	"Sample 2"	"Sample 3"	"Sample 4"	"Sample 5"	"Sample 6"	"Sample 7"	"Sample 8"	"Sample 9"	"Sample 10"	"Sample 11"	"Sample 12"	"Sample 13"	"Sample 14"	"Sample 15"	"Sample 16"	"Sample 17"	"Sample 18"	"Sample 19"	"Sample 20"	"Sample 21"	"Sample 22"	"Sample 23"	"Sample 24"	"Sample 25"	"Sample 26"	"Sample 27"	"Sample 28"	"Sample 29"	"Sample 30"	"Sample 31"	"Sample 32"	"Sample 33"	"Sample 34"	"Sample 35"	"Sample 36"	"Sample 37"	"Sample 38"	"Sample 39"	"Sample 40"
"494Z"	609117.598789731	1257908.70969982	2264704.99256013	8377.53593982502	1462067.29282281	1955125.19847879	338522.016982926	1843886.91526497	167659.331440103	91339.0289688025	336598.71951752	1718573.12135371	633711.644128833	171750.43070879	734267.367103686	730387.663723991	5459659.26084674	7844394.39581739	2905338.36089332	159956.559441415	2178644.51284618	670293.171571088	597567.684554965	735665.306946756	4262096.93784236	9948488.29173069	170689928.855966	910646.019819253	4385.66138580628	587475.844102048	12373157.5728018	67660628.1713714	3529159.53792647	2236645.37136463	26122857.3640156	92542.4264481208	1053862.91849215	4864210.59073544	10738330.8378347	221545.687468862
"495A"	2736948.65544119	1954300.10719966	10398549.6237009	70539.1863426107	380218.188920973	15933441.4974467	41008.878973648	193878.507936425	110907.121780297	791955.930421293	299052.139219629	528899.717153412	1555435.14595054	150957.656417871	506722.334063556	2997742.71108543	319870.741374403	3267263.24917739	4757393.52651783	106937.739403013	178698.31423234	1063450.30298703	192987.325388425	397646.580738569	1906338.3804752	6527837.96097867	33786571.113415	1552750.19040373	399525.013204052	1573913.65107792	850938.14416301	44109045.8868541	5825682.47136445	744815.79505785	2072767.94924758	58985.8479585488	27948346.0269955	4041892.44828307	952467.337559967	62916.9125453182
"496B"	6252744.91487275	315633.507467269	1524463.7683298	150604.50566956	835677.269629791	2938651.49201104	123618.409183151	185901.407591202	28981.8760666106	574551.797974673	97340.91707157	732391.415187783	667199.161729578	2243366.19527803	75108.0594141173	1004132.0456681	1514061.66411321	1072685.58632496	13478448.6241685	2022837.4046007	755955.355591157	1669745.48392798	101966.877659759	46137714.6642512	1417158.42700337	10634412.8105909	1005370325.06766	231908.245626078	480278.563057053	1087569.28957418	55058.6858143806	26850300.6999455	2351926.72492029	722036.737267655	20558558.7205775	46843.6971055553	2474768.40897326	18149366.033522	1769653.00433182	124928.018088703
"497C"	11848792.8901604	58509.3687824078	25335261.8143454	28288.8819810518	199371.816282057	5646268.41233266	117907.5261644	343955.141167546	32599.3114356327	1697149.37682737	357388.993308113	754668.791975014	2154301.69532308	469922.258128283	286814.117548492	1021469.92532368	472181.112924817	922121.4154643	3947851.54737273	3604989.19195056	365624.407052573	272625.107668196	9228352.718951	1423392.40544088	34207.2699793269	557974.149371773	264829722.045517	488713.746445543	43415.7640363324	2949405.76650481	153217.994545514	3563179.51499286	2363607.6571974	1544387.21671742	60776445.4034204	11896.805460677	2079166.39193856	20354390.5432517	991911.297926736	1097984.91027262
"498D"	3437699.39646739	511511.303693131	63878056.2328115	138455.090713259	412683.403053495	254809.109977084	65641.7100411682	391765.845702985	72139.366100977	5619736.76051163	464196.191237951	20568701.6638275	6211580.12392144	1444123.45552895	81848.3020036284	1326647.24552806	434689.809766751	5158545.45399121	1876133.39438198	214530.502348381	479836.148437019	553938.171159035	11267.0234801494	787742.619021291	352051.668618735	740806.102936099	280026984.266039	909262.610181001	164056.329295817	6576034.6774543	3224079.25459877	118943943.762267	2493072.80176538	45736.3307583052	47255232.6252612	51635.8619767019	35518660.8619925	20803303.8005345	36962.5970630005	264589.193964359
"499E"	533367.410616633	341529.953205731	2645168.36956526	178839.57885026	1885258.56837591	16296449.0285599	36997.357091537	129432.825032273	246101.605942919	10016367.5659631	669357.550634674	1085859.36907373	883717.297854401	5743186.44917699	640604.726124631	896511.49012716	981769.130442702	68787358.3223616	1993407.55289575	3242634.08168288	295935.495840601	261210.93293176	387721.03184313	1033209.85996754	87932.7229709109	730738.805461198	74462075.4928614	584724.897876483	264473.191481097	2894305.65535883	24229055.1451921	37949941.5066632	1952698.94689997	1773103.76975822	5144711.00314552	230424.511799735	11113124.2856427	12622797.5131327	641859.404686382	195522.400994086
"500F"	1662191.84949768	209875.484095938	3175907.99519817	13198.5961623489	712441.983799935	6325721.37256599	143701.397432485	8244484.63347184	94582.124690741	427212.89538531	951679.362985156	1065358.25226058	636757.929252157	2045704.34155293	1221800.86154838	8531399.71983782	716036.106987081	683366.210499877	2170522.87199089	63624.2256098323	221053.465478783	210114.165029861	1781994.4989409	1244886.0664717	2201244.22483804	7770235.33939325	106652138.234309	360535.535674656	664380.715517252	376251.50987438	3833631.84652303	19139526.9584821	1347463.60539488	67341.823298588	7397939.42300747	562183.810858632	2684094.25612929	879686.415024793	3018663.56231876	1338265.94214146
"501G"	6221610.62996064	469216.190581522	8159640.55542586	539768.411284579	712252.869724344	3132009.37924012	340917.4674996	529471.460334411	115147.353561167	679840.205470844	20545.8442304205	448866.920342653	2920422.99191502	240079.514835822	80936.6820076147	1827250.4926526	422959.795412286	3538233.52013308	1330930.35181144	246922.295052015	91664.6677337257	134493.823746621	5796063.99142632	269877.987308589	87043.9462458859	1661379.75203369	26641985.9655894	391493.648207131	280198.104862285	11707830.6185707	362316.55282528	16357351.6664371	283887.315878167	1440022.76595505	6215556.22800064	91058.1648311112	10649132.7974146	156021449.632974	197114.841113995	388662.133984457
"502H"	22014563.6286246	216118.084297247	11282627.4726783	39976.717762784	323701.75276161	4820185.03416209	2356664.18459886	181415.618645455	138890.824737578	1574986.59859286	46108.0567125022	224816.475415825	6120754.39407768	613544.223457934	470934.150379518	644020.504991422	2378294.29227069	3684253.500684	363608.649446089	131701.700807089	183963.222283402	67833.7908693611	5368086.95015609	394692.59960273	78369.9350733273	800478.932658689	74494194.1695999	1351881.65213593	106292.867404031	452348.874154271	51229.9009897422	29937384.1158502	10159648.9508704	465732.282657842	48425931.5904444	114594.032946596	847817.075738987	4334075.90866893	1257035.51205056	568752.225205161
"503I"	15035448.620034	908148.764550253	10963674.8058513	90916.2359508748	646059.085721361	11975661.3766808	127094.160102071	331483.422562723	132706.499003583	151180.512539831	2785593.72120344	4382653.24067442	11362100.1346063	644000.12752892	261138.351538722	282967.724967277	3538671.34443387	3982091.37870294	1554338.24944702	7825420.59870224	49195.1494178771	5495698.36463228	379803.070738829	818018.649185688	134707.137606857	337163.49042039	496138831.744224	1294312.23130443	104212.853375977	1858322.97183477	196332.598450483	16625352.3737861	2032304.80726773	631461.233975872	39052711.690117	131308.143167364	4463011.4083275	7882595.52111984	7001532.28914916	245642.930679607
"504J"	4045064.79646106	325839.924224509	6895835.69784358	2111.78301930494	95974.2254050656	1578607.20667623	352323.469086575	1233802.7862706	14829.091401151	186366.049449499	299773.722523191	14076020.8702203	425047.967316364	192428.232822397	2048663.28674351	50609246.1670106	14956373.6334183	1059549.29766171	9992508.22661811	2069391.17774081	470110.739344953	839152.508363715	449315.972722103	110407.45016847	422843.357633936	586847.654877996	213388696.753915	885232.136195031	132944.297679804	2568105.69675236	2800025.06774602	6316041.06926969	5119060.13395117	171800.922903302	14958683.4318027	183876.728062453	258869.159866397	2628430.05296374	5054511.24291257	213055.920707507
"505K"	369297.425675451	215390.852473644	2508351.53277262	75514.8071231342	611086.016451743	1622287.93921291	104633.259950265	372717.407251111	735281.170811633	618692.000291959	386493.045730859	193341.230654716	3173443.42836258	1280446.12272631	61908.9882175063	861109.847312127	590801.037730669	349931.442081119	122479.579728476	726754.273398206	140507.654287125	7472941.3583463	50403.5316014543	247647.811578508	61478.7288339417	65383.7487062455	126788329.133491	1299897.955777	74640.7447529288	3256465.42603145	809623.307104187	61505918.0386385	2507263.22866531	1020879.42334331	33753520.967116	902125.759645521	24326832.9038379	148487287.423464	3943131.09613496	2245458.06511268
"506L"	716117.066364347	164989.439620283	6078018.70311099	294413.72228365	826476.270097095	2700289.06883615	252222.021849843	938551.974319579	79084.126072487	1005121.2353875	356193.297143147	2346501.54099842	351852.588199627	689871.459370341	78881.7447078835	391869.807018586	1296520.92472332	747488.498760837	2819761.28014748	92235.8501864781	292454.999518073	47221.5418175279	528777.935684283	9083399.47156949	321162.100925714	119676.177021503	504995180.896778	157987.471798182	77814.4652147705	5189693.23184969	359871.52667338	4477847.45146563	9162524.74324165	644282.90372173	23098774.8533512	13360.3490680956	20050519.6452415	21898372.3945801	946248.423447637	222990.637710997
"507M"	673887.157218817	131709.742494479	2850770.15174824	64404.5755286044	2673387.54076394	8977592.92257975	162554.384403643	171567.433387552	331894.99661273	201433.776584756	390828.56328834	1188935.11101113	2110006.86336353	553508.57272909	113779.265306589	1172163.18748895	1942374.07233362	12518964.6300415	879318.156401017	77297.1263440067	77588.7699380953	263133.724215693	41604.9444710336	1063967.17216749	70080.3481069478	970722.289301642	263602215.111409	2160055.79444375	26939.3420009991	3034999.64394145	254033.333484078	1711981.87626986	6111026.01565529	17586.7949790252	9733119.68219417	86600.7800149843	1429584.77520891	15571965.1317827	184768.750022218	33481.0046842073
"508N"	2119672.39702157	3574502.74872441	8909885.56015332	136054.794147956	27979.4599094816	776712.719374652	1004683.42559497	3616287.95229948	126603.138420683	356976.708589765	14735.4204010944	11326327.0277023	1125093.82628688	1362098.28202707	190022.891708974	534795.17784971	3022552.51052626	2943406.46101088	25401.6535157215	986892.673412427	2586510.19845009	886680.021090638	216054.623276579	510757.104231527	91994.3960638599	823602.533743892	7232316.78791146	2767055.77009571	296806.633567967	1653585.57912335	10762261.3634682	9862724.36947525	806788.372720927	2956117.08389862	903390.832545936	15950.7801820533	9338329.48970994	5479170.05145779	4759580.5860133	121958.857799511
"509O"	4143973.74554399	770118.045118011	8681547.53976438	36245.9206544187	199318.284480507	236872.268805185	192715.000678986	74014.072101863	43919.7143014422	283646.294689733	17565241.848859	2977870.91102051	5048345.50905767	649347.14057881	33484.0101626975	221743.633075285	754231.879855749	5042383.91635555	3190575.77407076	103380.332936046	2072045.65267316	3561040.81323747	138944.75759562	2509175.67093159	1051516.53760379	2007831.41788056	94012426.95849	246875.03410204	441673.184414524	2026171.96109011	5734256.16620096	32687814.242222	62931.5686170684	301426.80345666	42879465.3305981	183244.263048957	9385345.13022273	3870639.41682004	1877501.36638521	55121.8352720091
"510P"	641868.750666515	161107.30709481	32244049.8725742	55011.4531842412	645231.131110328	2996287.37614714	762960.819152736	4059450.09582629	413851.587216238	1498514.86387749	991764.397547827	4750277.84315141	872632.439821156	70674.7449070389	56324.1530434171	4409808.79207882	3427414.18910263	773225.922812474	1847421.61930254	1789372.23625271	226988.218361178	2625746.31134067	1318846.30645526	1123131.99771155	319129.687568267	13030263.5748819	53913979.4657096	23723196.0499877	30831.6128060696	1806549.00973887	820236.060866134	6643514.43579077	5654782.11826909	1443657.27709238	35535145.5932306	755276.017797255	11229389.4194108	59160755.1151306	1834291.91853815	2438038.12399826
"511Q"	35586880.3082099	5931838.08248206	17261186.6984907	483045.284937125	48725.9853068067	1800465.95959652	445333.210522258	130657.341179044	33600.8812420195	447178.656959663	62041.6933600855	1840995.92143775	3261282.20410784	391733.780416162	170752.197100269	2247546.83176759	6675014.99738315	14471920.0254777	257806.041422493	79114.3902196055	5137070.40743332	94923.3806365794	327873.474608312	431102.936760939	342882.116497075	212856.927276684	4144436.04388624	4754252.92924622	41460.1149467874	8197036.91408858	351143.214732604	8816632.26941311	1266330.53446015	3099825.91456071	99730709.6518694	245469.417590635	4732815.68035548	20918133.8257139	4253961.83186504	148133.500653959
"512R"	686968.943750181	9167.09013172897	1032323.76581808	186471.324344136	45195.308421606	4866785.96418122	209026.906038585	760690.289603514	33589.2430654268	32139950.2075326	254605.196360253	161767.165504409	1327378.09307881	445162.54937003	17476.8932937657	409462.545799815	348554.318045074	5723828.14463074	1312120.40126231	77212.8331817431	345515.946111629	1374314.81029357	242407.43119029	1545029.12687049	307291.209070525	207426.007089837	33199815.6094299	293238.20580674	241200.153947833	1449229.04245773	2958098.14226185	18707513.3824234	23406805.6539801	20773.8737062307	8111487.74401532	115925.484118039	1618612.94079235	423787.275122434	541793.608959847	717596.80826468
"513S"	15271233.4245678	456194.403962009	429599.779907102	48481.3920768167	931557.930803847	8208493.04950837	9728.66286972444	225602.052593789	176725.785717602	1875523.42608999	3948157.91362766	8509816.42892328	3798018.36153097	8818588.48606017	114335.49205321	195349.377030456	1120645.7886997	1955862.49628831	240375.094824306	4260925.82031701	1645081.0706637	2084887.86709701	362649.100839555	670247.813959506	128915.754802974	1674043.54357	19247455.8638246	733265.292289475	1131653.2755419	9350538.07172878	178489.210013275	1361492.432548	1187883.33657106	624909.305313029	15406241.4922834	51652.6208183965	2363031.86510593	11947284.9452399	8666875.13725615	3111.17791946771
"514T"	545785.672233686	74317.6061091524	2177045.74735428	23051.1529397644	114228.31688354	486317.725936075	160608.164511183	176439.114132359	34935.8242797457	1714484.77596173	16897.6711829857	4492797.99268457	2933164.88875773	217904.96950926	12717.4134184868	4717617.00131239	2842547.62108135	878056.34247314	889030.247218485	59997.7847585075	1296081.13517272	853014.243801085	932502.558343316	1044634.69655261	1016175.01258404	22789898.1808012	101612406.766954	533771.018062959	360030.56865536	7245060.73744344	102577.412522811	1397423.73897421	6837950.24931587	408887.664105055	2082424.76425853	18827.7494393152	34594378.0903738	3836255.45899245	2621447.45534642	7776794.42793434
"515U"	6539686.2726016	59483.56909371	2846472.9622813	15485.502605793	10821279.6618204	10822995.9240643	660562.021079927	323133.328574705	347816.274677872	763100.169294412	3061783.91238445	409034.036105067	56255476.469426	2338427.75882132	30299.6282276738	264417.717944838	2003025.31964848	3844316.38467822	35456552.0573919	298107.543901847	785874.995658002	958507.606203859	1154817.22892852	22452927.007806	2899166.31672622	2554461.98700539	217590977.520904	618148.111297396	265412.940754034	1549063.42714006	4353013.50160014	40887960.5839946	712820.997568705	714595.294404393	206379111.469191	867727.000289642	6240660.93891779	10158941.2399396	6361397.40856213	679872.149657632
